date,quote,image_url
2026-10-31,"恐懼最怕你回頭看它;你一認真凝視,它便縮小。",https://dls06783.github.io/upshan-posters/189_C3_lotus_hand_navy.png
2026-11-01,真正的靜不在山林，在你願意停下的那一刻。,https://dls06783.github.io/upshan-posters/190_C4_dhyana_hand_violet.png
2026-11-02,執，是手捨不得鬆;苦，是手已經發麻，仍不肯鬆。,https://dls06783.github.io/upshan-posters/191_A5_bronze_patina_jade.png
2026-11-03,不與念頭爭辯，只陪它坐一會兒，它便走了。,https://dls06783.github.io/upshan-posters/192_A2_threequarter_terracotta.png
2026-11-04,焦慮，是把還沒到的痛，提前還給自己。,https://dls06783.github.io/upshan-posters/193_B3_west_wealth_gold.png
2026-11-05,當下不是時間的刻度，而是一種終於願意看見的眼光。,https://dls06783.github.io/upshan-posters/194_A4_stone_ancient_crimson.png
2026-11-06,一吸，身體回來;一呼，心也回來。你從未真正離開。,https://dls06783.github.io/upshan-posters/195_D1_erawan_night_blush.png
2026-11-07,怨恨，是自己倒給自己的一杯毒酒，卻期待別人也喝。,https://dls06783.github.io/upshan-posters/196_D3_garland_offering_moss.png
2026-11-08,驕傲把自己墊高一寸，世界便遠離你一尺。,https://dls06783.github.io/upshan-posters/197_A5_bronze_patina_teal.png
2026-11-09,看見念頭，而不被念頭看見——這便是覺。,https://dls06783.github.io/upshan-posters/198_C4_dhyana_hand_navy.png
2026-11-10,貪，不是你擁有那些東西，是那些東西擁有你。,https://dls06783.github.io/upshan-posters/199_C2_wheel_hand_violet.png
2026-11-11,心不必逢風便關窗;風過了，連陽光都進不來。,https://dls06783.github.io/upshan-posters/200_A2_threequarter_sienna.png
2026-11-12,靜坐不是為了解決什麼，是為了不再繼續製造什麼。,https://dls06783.github.io/upshan-posters/201_C4_dhyana_hand_terracotta.png
2026-11-13,憤怒一開口，智慧就沒有位置坐下。,https://dls06783.github.io/upshan-posters/202_C4_dhyana_hand_gold.png
2026-11-14,悲傷來時不趕走，去時不挽留——你只是天空，雲自有來去。,https://dls06783.github.io/upshan-posters/203_A3_arms_detail_crimson.png
2026-11-15,我執一日未放下，世界便一日與你為敵。,https://dls06783.github.io/upshan-posters/204_A6_white_jade_blush.png
2026-11-16,念頭如客——歡迎它來坐，但別留它過夜。,https://dls06783.github.io/upshan-posters/205_C4_dhyana_hand_moss.png
2026-11-17,散亂的心，像一條掛著十個鉤的魚線——哪條都釣不上魚。,https://dls06783.github.io/upshan-posters/206_A2_threequarter_teal.png
2026-11-18,靜默不是不開口，是終於不再與自己爭辯。,https://dls06783.github.io/upshan-posters/207_D1_erawan_night_navy.png
2026-11-19,內觀的人不追光，也不避暗——只是如實看著。,https://dls06783.github.io/upshan-posters/208_A2_threequarter_violet.png
2026-11-20,怒火一起，真理最先被吹熄。,https://dls06783.github.io/upshan-posters/209_C3_lotus_hand_sienna.png
2026-11-21,心能安住的地方，就是你的道場——不必遠行。,https://dls06783.github.io/upshan-posters/210_C4_dhyana_hand_jade.png
2026-11-22,放下不是丟棄，只是不再用力抓住。,https://dls06783.github.io/upshan-posters/211_A1_frontal_gold.png
2026-11-23,情緒不是你，只是路過你，像一陣風穿過一扇敞開的窗。,https://dls06783.github.io/upshan-posters/212_A1_frontal_crimson.png
2026-11-24,恐懼的對面不是勇氣，是看清楚。,https://dls06783.github.io/upshan-posters/213_E1_monument_below_blush.png
2026-11-25,一念清明時，眼耳鼻舌身意，一齊安靜下來。,https://dls06783.github.io/upshan-posters/214_D2_incense_smoke_moss.png
2026-11-26,嫉妒的人，看別人笑，像看見一把刀。,https://dls06783.github.io/upshan-posters/215_A3_arms_detail_teal.png
2026-11-27,心急如火，只會把未乾的墨，全揉成一團黑。,https://dls06783.github.io/upshan-posters/216_A6_white_jade_navy.png
2026-11-28,不怕念頭升起，只怕你遲遲才察覺。,https://dls06783.github.io/upshan-posters/217_C3_lotus_hand_violet.png
2026-11-29,自我越大，你家的門就越窄，能走進來的人就越少。,https://dls06783.github.io/upshan-posters/218_A3_arms_detail_sienna.png
2026-11-30,內觀不是向內看，是不再向外逃。,https://dls06783.github.io/upshan-posters/219_D4_lotus_pond_jade.png
2026-12-01,欲望從來填不滿欲望，只有明白，才能真正停下。,https://dls06783.github.io/upshan-posters/220_B1_east_career_terracotta.png
2026-12-02,散亂的人，即使坐下來，心仍在路上奔走。,https://dls06783.github.io/upshan-posters/221_B1_east_career_crimson.png
2026-12-03,真正修行的人，怒還未上臉，已在心裡止住了。,https://dls06783.github.io/upshan-posters/222_C4_dhyana_hand_blush.png
2026-12-04,握緊一件東西，便失去雙手;握緊一切，便失去自己。,https://dls06783.github.io/upshan-posters/223_A1_frontal_moss.png
2026-12-05,驕傲是自己把自己舉高，卻看不見腳下;謙卑是自己放低，才看得清人間。,https://dls06783.github.io/upshan-posters/224_B1_east_career_teal.png
2026-12-06,靜，是最不費力的功德。但多數人做不到。,https://dls06783.github.io/upshan-posters/225_E1_monument_below_navy.png
2026-12-07,多數念頭只是路過。有些，會留下來，慢慢變成你。,https://dls06783.github.io/upshan-posters/226_B1_east_career_violet.png
2026-12-08,恨意像一塊燒紅的炭——你想擲向人，但最先燙傷的，是自己的手。,https://dls06783.github.io/upshan-posters/227_A5_bronze_patina_sienna.png
2026-12-09,以慈心待敵，像握住一把鑰匙——打開的，是困住自己的那把鎖。,https://dls06783.github.io/upshan-posters/228_A6_white_jade_jade.png
2026-12-10,慈悲不是軟弱。是看過世間的苦之後，仍然選擇溫柔。,https://dls06783.github.io/upshan-posters/229_B2_south_love_terracotta.png
2026-12-11,未走過他那段路，不要輕易評斷他的錯。,https://dls06783.github.io/upshan-posters/230_E1_monument_below_gold.png
2026-12-12,眾生都有說不出口的痛。一念體諒，已經是布施。,https://dls06783.github.io/upshan-posters/231_C2_wheel_hand_blush.png
2026-12-13,懂得原諒的心，比被原諒的心更自由。,https://dls06783.github.io/upshan-posters/232_C3_lotus_hand_moss.png
2026-12-14,放下怨恨，不是原諒對方——是放自己一條生路。,https://dls06783.github.io/upshan-posters/233_A3_arms_detail_teal.png
2026-12-15,以慈眼看眾生，你會發現世間沒有陌生人。,https://dls06783.github.io/upshan-posters/234_A6_white_jade_navy.png
2026-12-16,一句溫柔的話，比十車金子更能救一個人。,https://dls06783.github.io/upshan-posters/235_D3_garland_offering_violet.png
2026-12-17,舌頭像一把斧，揮出去之前，先劈傷了自己。,https://dls06783.github.io/upshan-posters/236_A2_threequarter_sienna.png
2026-12-18,開口之前問自己三遍：是真的嗎？是善意嗎？有必要說嗎？,https://dls06783.github.io/upshan-posters/237_C3_lotus_hand_jade.png
2026-12-19,沉默有時候，比說話更慈悲。,https://dls06783.github.io/upshan-posters/238_A6_white_jade_terracotta.png
2026-12-20,與其責備他的短處，不如憐憫他的難處。,https://dls06783.github.io/upshan-posters/239_D3_garland_offering_gold.png
2026-12-21,父母之恩如天——報答它的，是陪伴的行動，不是說出口的話。,https://dls06783.github.io/upshan-posters/240_E1_monument_below_crimson.png
2026-12-22,孝順不是給他們錢，是讓他們心安。,https://dls06783.github.io/upshan-posters/241_B3_west_wealth_moss.png
2026-12-23,家和不是從不爭吵，是爭吵之後，仍然願意坐在同一張飯桌旁。,https://dls06783.github.io/upshan-posters/242_D2_incense_smoke_teal.png
2026-12-24,朋友像一面鏡子，會照見你不願面對的自己——不要因此打碎它。,https://dls06783.github.io/upshan-posters/243_D3_garland_offering_navy.png
2026-12-25,真正的朋友不必多——一個能陪你面對無常的人，已經夠了。,https://dls06783.github.io/upshan-posters/244_C3_lotus_hand_violet.png
2026-12-26,陌生人，只是尚未認識的家人——緣到了，便相逢。,https://dls06783.github.io/upshan-posters/245_B2_south_love_sienna.png
2026-12-27,對陌生人伸出的那隻手，其實也是在接住未來某一刻的自己。,https://dls06783.github.io/upshan-posters/246_A6_white_jade_jade.png
2026-12-28,給出一塊錢並不難，難的是給完之後，心裡真的什麼都沒留下。,https://dls06783.github.io/upshan-posters/247_C2_wheel_hand_terracotta.png
2026-12-29,布施的人、接受的人、所施的物，三者都空——這才是真正的波羅蜜。,https://dls06783.github.io/upshan-posters/248_D3_garland_offering_gold.png
2026-12-30,給予時若還盼著回報，那便不是給，是借。,https://dls06783.github.io/upshan-posters/249_B3_west_wealth_crimson.png
2026-12-31,一點小小的分享，也足以照亮別人一段漆黑的路。,https://dls06783.github.io/upshan-posters/250_E1_monument_below_blush.png
2027-01-01,手中的東西本就不屬於你——分出去的那一刻，你才真正擁有過。,https://dls06783.github.io/upshan-posters/251_C2_wheel_hand_teal.png
2027-01-02,一碗飯分一半，兩個人都吃得飽;一句好話說出口，兩顆心都變暖。,https://dls06783.github.io/upshan-posters/252_A6_white_jade_navy.png
2027-01-03,愛不是把對方握在手心，是願意鬆手，看他自由地活。,https://dls06783.github.io/upshan-posters/253_B2_south_love_violet.png
2027-01-04,愛一個人，要先看清他本來的樣子——而不是你想像中的他。,https://dls06783.github.io/upshan-posters/254_A6_white_jade_sienna.png
2027-01-05,被愛而不察覺的人，福氣薄;懂得去愛的人，福氣厚。,https://dls06783.github.io/upshan-posters/255_D3_garland_offering_jade.png
2027-01-06,愛到深處，不是糾纏不休，是願意成全對方，即使他要走。,https://dls06783.github.io/upshan-posters/256_B1_east_career_terracotta.png
2027-01-07,慈悲的起點，是承認自己也曾傷過人。,https://dls06783.github.io/upshan-posters/257_B2_south_love_gold.png
2027-01-08,若心中無慈悲，誦經萬卷也只是聲音。,https://dls06783.github.io/upshan-posters/258_A6_white_jade_crimson.png
2027-01-09,眾生的苦樂各有不同，佛看他們的心，卻是一樣的。,https://dls06783.github.io/upshan-posters/259_D3_garland_offering_blush.png
2027-01-10,對一切有呼吸的生命心生憐惜，便已近於道。,https://dls06783.github.io/upshan-posters/260_D4_lotus_pond_moss.png
2027-01-11,殺一隻蟲也是殺生，護一隻蟲也是護生——心念不分大小。,https://dls06783.github.io/upshan-posters/261_C4_dhyana_hand_navy.png
2027-01-12,人與人的相遇，都是前世未了的緣——珍重眼前這個人。,https://dls06783.github.io/upshan-posters/262_E2_wall_grid_violet.png
2027-01-13,不要輕視任何一個人，因為你未曾走過他的路。,https://dls06783.github.io/upshan-posters/263_A3_arms_detail_sienna.png
2027-01-14,怒火燒起來時，先喝一口水，等它過去。,https://dls06783.github.io/upshan-posters/264_A6_white_jade_jade.png
2027-01-15,那個傷害你的人，多半自己也曾被傷害過——想通了，怨便輕了。,https://dls06783.github.io/upshan-posters/265_B2_south_love_terracotta.png
2027-01-16,寬恕不是認輸，是不再讓舊傷，繼續為你寫下新的故事。,https://dls06783.github.io/upshan-posters/266_A6_white_jade_gold.png
2027-01-17,認真聽一個人說話，全心在這裡——已是最深的敬意。,https://dls06783.github.io/upshan-posters/267_A3_arms_detail_crimson.png
2027-01-18,對老人溫柔，對孩子輕柔，對困境中的人伸手——這三件事，佛也歡喜。,https://dls06783.github.io/upshan-posters/268_C3_lotus_hand_blush.png
2027-01-19,能為陌生人流下一滴眼淚的人，心中已有佛。,https://dls06783.github.io/upshan-posters/269_B2_south_love_moss.png
2027-01-20,給一個飢餓的人一碗飯，勝過造一千座佛塔。,https://dls06783.github.io/upshan-posters/270_A5_bronze_patina_teal.png
2027-01-21,給不出去的，從來不是你的錢財，是你的執著。,https://dls06783.github.io/upshan-posters/271_C2_wheel_hand_violet.png
2027-01-22,一呼一吸，便是一次回家——家原來一直都在。,https://dls06783.github.io/upshan-posters/272_A2_threequarter_sienna.png
2027-01-23,打坐不是逃避世界，而是第一次真正坐下來，看清自己。,https://dls06783.github.io/upshan-posters/273_C4_dhyana_hand_jade.png
2027-01-24,數十次呼吸，已足夠讓一個人重新開始——因為這已經足夠，經歷一次轉念。,https://dls06783.github.io/upshan-posters/274_A4_stone_ancient_terracotta.png
2027-01-25,靜默不是無聲，是在無聲中，終於聽見自己心裡的聲音。,https://dls06783.github.io/upshan-posters/275_D1_erawan_night_gold.png
2027-01-26,今天走一步，明天再走一步——路，就是這樣走出來的。,https://dls06783.github.io/upshan-posters/276_B1_east_career_crimson.png
2027-01-27,飯一口一口地吃，心一念一念地安。,https://dls06783.github.io/upshan-posters/277_C4_dhyana_hand_blush.png
2027-01-28,走路時只是走路，不必想著下一個路口。,https://dls06783.github.io/upshan-posters/278_A3_arms_detail_moss.png
2027-01-29,吃飯、洗澡，簡單的日常動作，你是被自己內心對話佔據，還是真的享受每個平常的一刻？,https://dls06783.github.io/upshan-posters/279_A3_arms_detail_teal.png
2027-01-30,最難的功課，是每一天都做同一件平凡的事。,https://dls06783.github.io/upshan-posters/280_E1_monument_below_navy.png
2027-01-31,一日不靜坐，心便長出野草;一日坐一次，心便重見清明。,https://dls06783.github.io/upshan-posters/281_C3_lotus_hand_sienna.png
2027-02-01,勤奮不是自我折磨，是對自己誠實的一種方式。,https://dls06783.github.io/upshan-posters/282_A1_frontal_jade.png
2027-02-02,知足，可以從今晚少吃一口飯開始。,https://dls06783.github.io/upshan-posters/283_C2_wheel_hand_terracotta.png
2027-02-03,簡樸不是沒有，是不再索求更多。,https://dls06783.github.io/upshan-posters/284_A2_threequarter_gold.png
2027-02-04,少說一句廢話，心便清明一分。,https://dls06783.github.io/upshan-posters/285_C3_lotus_hand_crimson.png
2027-02-05,發脾氣之前，先深呼吸三次——風可能就這樣過去了。,https://dls06783.github.io/upshan-posters/286_A4_stone_ancient_blush.png
2027-02-06,清晨起床，第一件事不是滑手機，而是靜坐五分鐘。,https://dls06783.github.io/upshan-posters/287_D4_lotus_pond_moss.png
2027-02-07,今天能做的事，不要推給明天的自己——明天的他，也一樣累。,https://dls06783.github.io/upshan-posters/288_A3_arms_detail_teal.png
2027-02-08,一個起心動念，已經是一次修行的機會。,https://dls06783.github.io/upshan-posters/289_C4_dhyana_hand_navy.png
2027-02-09,走得慢一點，呼吸就會深一點;日子也會慢一點。,https://dls06783.github.io/upshan-posters/290_E1_monument_below_violet.png
2027-02-10,沒有遠方。只有手邊這件事，做或者不做。,https://dls06783.github.io/upshan-posters/291_B1_east_career_jade.png
2027-02-11,一念升起，看著它;一念消失，也看著它。,https://dls06783.github.io/upshan-posters/292_A2_threequarter_terracotta.png
2027-02-12,真正的精進，是今天再做一次昨天已經做過的事——不倦。,https://dls06783.github.io/upshan-posters/293_A3_arms_detail_gold.png
2027-02-13,守得住嘴的人，才守得住心。,https://dls06783.github.io/upshan-posters/294_D2_incense_smoke_crimson.png
2027-02-14,一餐飯，夠吃就好;一間屋，夠睡就好——多了反而累。,https://dls06783.github.io/upshan-posters/295_A1_frontal_blush.png
2027-02-15,吃飯時不要看手機——你的胃和你的心都會感謝你。,https://dls06783.github.io/upshan-posters/296_A2_threequarter_moss.png
2027-02-16,睡前先把今天放下，明天早上再決定要不要撿起來。,https://dls06783.github.io/upshan-posters/297_C3_lotus_hand_teal.png
2027-02-17,習慣是修行的容器——每天倒一點進去，總有一天會滿。,https://dls06783.github.io/upshan-posters/298_D2_incense_smoke_navy.png
2027-02-18,打坐不會讓你變得更好，它只會讓你更誠實地看見自己。,https://dls06783.github.io/upshan-posters/299_D4_lotus_pond_violet.png
2027-02-19,為什麼有人學習觀呼吸？因為只要有一次你覺察了當下，你會微微發現——當下，好像變得不一樣。,https://dls06783.github.io/upshan-posters/300_A2_threequarter_sienna.png
2027-02-20,你說的每一句話，都是在種下一顆因。,https://dls06783.github.io/upshan-posters/301_A1_frontal_terracotta.png
2027-02-21,靜默三分鐘，勝過爭辯三小時。,https://dls06783.github.io/upshan-posters/302_D2_incense_smoke_gold.png
2027-02-22,身未動，念已至——先看清自己的起心動念。,https://dls06783.github.io/upshan-posters/303_D1_erawan_night_crimson.png
2027-02-23,修行不是脫離生活，是在生活之中醒過來。,https://dls06783.github.io/upshan-posters/304_A2_threequarter_blush.png
2027-02-24,戒律不是綁住你，是保護你不被自己綁住。,https://dls06783.github.io/upshan-posters/305_C4_dhyana_hand_moss.png
2027-02-25,今日的功夫，就是今日好好做今日的事——僅此而已。,https://dls06783.github.io/upshan-posters/306_B1_east_career_teal.png
2027-02-26,心急的時候，走慢一點;心亂的時候，坐久一點。,https://dls06783.github.io/upshan-posters/307_A1_frontal_navy.png
2027-02-27,每一次想放棄的時候，才是修行真正開始的時候。,https://dls06783.github.io/upshan-posters/308_B1_east_career_violet.png
2027-02-28,你手上正在做的那件事，就是此刻的道場。,https://dls06783.github.io/upshan-posters/309_C1_beads_hand_sienna.png
2027-03-01,每天靜坐十分鐘，勝過一年打一次禪七。,https://dls06783.github.io/upshan-posters/310_D2_incense_smoke_jade.png
2027-03-02,工作不是修行之外的事，是修行最真實的場域。,https://dls06783.github.io/upshan-posters/311_A3_arms_detail_gold.png
2027-03-03,簡樸的生活，是給自己的心留一個空位。,https://dls06783.github.io/upshan-posters/312_D3_garland_offering_crimson.png
2027-03-04,一呼一吸之間，已有天地。,https://dls06783.github.io/upshan-posters/313_A1_frontal_blush.png
2027-03-05,一口飯咀嚼三十下，你會聽見一粒米的故事。,https://dls06783.github.io/upshan-posters/314_C4_dhyana_hand_moss.png
2027-03-06,身、口、意三業，每日三次反省——並不多。,https://dls06783.github.io/upshan-posters/315_D1_erawan_night_teal.png
2027-03-07,靜下來，不是停下腳步，是為了聽清下一步。,https://dls06783.github.io/upshan-posters/316_A2_threequarter_navy.png
2027-03-08,花開不是為了你，凋謝也不是——看清楚這件事，便能少一分委屈。,https://dls06783.github.io/upshan-posters/317_A5_bronze_patina_violet.png
2027-03-09,留不住的，從來就不是你的。,https://dls06783.github.io/upshan-posters/318_A6_white_jade_sienna.png
2027-03-10,萬物皆是過客——連你自己也是。,https://dls06783.github.io/upshan-posters/319_A1_frontal_jade.png
2027-03-11,看破不是視而不見，是看見了，依然願意走下去。,https://dls06783.github.io/upshan-posters/320_E1_monument_below_terracotta.png
2027-03-12,凡所有相，皆是虛妄。看穿了，未必就捨得放下;但心，會輕一分。,https://dls06783.github.io/upshan-posters/321_E1_monument_below_crimson.png
2027-03-13,聰明的人改變環境，智者改變自己，覺悟的人明白：原來沒有什麼可改。,https://dls06783.github.io/upshan-posters/322_C4_dhyana_hand_blush.png
2027-03-14,你以為握住了它，其實只是握住了自己的手。,https://dls06783.github.io/upshan-posters/323_A5_bronze_patina_moss.png
2027-03-15,緣起則聚，緣盡則散——這不是無情，是如實。,https://dls06783.github.io/upshan-posters/324_A6_white_jade_teal.png
2027-03-16,一切因果都不出自己這顆心——種什麼因，結什麼果，不由人挑揀。,https://dls06783.github.io/upshan-posters/325_A1_frontal_navy.png
2027-03-17,放下不是失去，是終於不必再用力握著。,https://dls06783.github.io/upshan-posters/326_A4_stone_ancient_violet.png
2027-03-18,真正的自在，是連「想自在」這個念頭都放下。,https://dls06783.github.io/upshan-posters/327_A3_arms_detail_sienna.png
2027-03-19,生死之間只隔一口氣——你此刻呼出的這一口，已是奇蹟。,https://dls06783.github.io/upshan-posters/328_D4_lotus_pond_jade.png
2027-03-20,愚者忙於擁有，智者忙於看清。,https://dls06783.github.io/upshan-posters/329_B3_west_wealth_terracotta.png
2027-03-21,水流過石頭，不爭;石頭讓水流過，不讓——道，就在兩者之間。,https://dls06783.github.io/upshan-posters/330_C4_dhyana_hand_gold.png
2027-03-22,今日落下的雨，不是昨日那場——你也不是昨日的你。,https://dls06783.github.io/upshan-posters/331_A1_frontal_blush.png
2027-03-23,所謂解脫，不是離開這個世界，是身在其中，而心不被牽絆。,https://dls06783.github.io/upshan-posters/332_D4_lotus_pond_moss.png
2027-03-24,執著於一粒沙，你便失去整片沙灘。,https://dls06783.github.io/upshan-posters/333_E1_monument_below_teal.png
2027-03-25,佛不在遠方，在你願意放下的那一刻。,https://dls06783.github.io/upshan-posters/334_E2_wall_grid_navy.png
2027-03-26,有生必有滅，有聚必有散——這不是壞消息，是真相。,https://dls06783.github.io/upshan-posters/335_A3_arms_detail_violet.png
2027-03-27,涅槃不是死後的獎賞，是此刻心中的一片寂靜。,https://dls06783.github.io/upshan-posters/336_D4_lotus_pond_sienna.png
2027-03-28,愚痴不是不識字，是明明看見，卻假裝沒看見。,https://dls06783.github.io/upshan-posters/337_C3_lotus_hand_jade.png
2027-03-29,法無定法，道無定道——一旦執於某一法，便已離道遠了。,https://dls06783.github.io/upshan-posters/338_C4_dhyana_hand_terracotta.png
2027-03-30,死亡固然可怕，但更可怕的是，在擁有生命的時候，我們糾結要不要去見那個一直沒去見的人，說出那些一直沒說的話。,https://dls06783.github.io/upshan-posters/339_D1_erawan_night_gold.png
2027-03-31,覺醒的第一步，是承認自己一直在睡。,https://dls06783.github.io/upshan-posters/340_B1_east_career_crimson.png
2027-04-01,業力不是懲罰，是回音——你說什麼，世界便回你什麼。,https://dls06783.github.io/upshan-posters/341_A5_bronze_patina_moss.png
2027-04-02,一念放下，萬般自在——難就難在，那一念總想再捉一次。,https://dls06783.github.io/upshan-posters/342_D2_incense_smoke_teal.png
2027-04-03,時間不是在流逝，是我們流過它。,https://dls06783.github.io/upshan-posters/343_A1_frontal_navy.png
2027-04-04,所有你以為是「我」的，遲早都不再是。,https://dls06783.github.io/upshan-posters/344_A2_threequarter_violet.png
2027-04-05,無常不是詛咒，是自由的另一個名字。,https://dls06783.github.io/upshan-posters/345_B4_north_health_sienna.png
2027-04-06,智者不是沒有煩惱，是煩惱過了，便過了。,https://dls06783.github.io/upshan-posters/346_E2_wall_grid_jade.png
2027-04-07,真理不怕被質疑，怕的是被供奉起來，無人再敢問。,https://dls06783.github.io/upshan-posters/347_A3_arms_detail_terracotta.png
2027-04-08,心若無事，天地便寬;心若執著，方寸之間就是牢。,https://dls06783.github.io/upshan-posters/348_A6_white_jade_gold.png
2027-04-09,你以為是你在選擇，其實是業在選擇你——但你，依然可以轉身。,https://dls06783.github.io/upshan-posters/349_B4_north_health_crimson.png
2027-04-10,一朵花，從開到謝，從頭到尾都沒有哭過一聲。,https://dls06783.github.io/upshan-posters/350_A2_threequarter_blush.png
2027-04-11,生死事大，無常迅速——莫等到白髮上頭，才知道要修行。,https://dls06783.github.io/upshan-posters/351_D1_erawan_night_teal.png
2027-04-12,看得破，才放得下;放得下，才真正提得起。,https://dls06783.github.io/upshan-posters/352_B1_east_career_navy.png
2027-04-13,世間沒有一樣東西真正屬於你——連你自己，也是借來用的。,https://dls06783.github.io/upshan-posters/353_C3_lotus_hand_violet.png
2027-04-14,緣來時珍惜，緣去時祝福——這樣，便不會辜負任何一場相遇。,https://dls06783.github.io/upshan-posters/354_A6_white_jade_sienna.png
2027-04-15,問道的人很多，肯真正走下去的人很少。,https://dls06783.github.io/upshan-posters/355_A3_arms_detail_jade.png
2027-04-16,愚者求答案，智者求問題，覺者連問題都不再問。,https://dls06783.github.io/upshan-posters/356_B1_east_career_terracotta.png
2027-04-17,執著於過去，就像與自己的影子打架。,https://dls06783.github.io/upshan-posters/357_E1_monument_below_gold.png
2027-04-18,無常不是來奪走你的——它是來教你珍惜的。,https://dls06783.github.io/upshan-posters/358_A3_arms_detail_crimson.png
2027-04-19,一切有為法，如夢幻泡影——夢醒時，不必怨夢是假的。,https://dls06783.github.io/upshan-posters/359_A3_arms_detail_blush.png
2027-04-20,你活過的每一秒，都不會再見第二次。你會用剩下的，做什麼？,https://dls06783.github.io/upshan-posters/360_E1_monument_below_moss.png
2027-04-21,佛從不度你——是你自己，終於願意走出來。,https://dls06783.github.io/upshan-posters/361_B1_east_career_navy.png
2027-04-22,求靜者，心先動；不求者，心自靜。,https://dls06783.github.io/upshan-posters/362_D2_incense_smoke_violet.png
2027-04-23,萬物皆流，唯流動本身，是恆。,https://dls06783.github.io/upshan-posters/363_D1_erawan_night_sienna.png
2027-04-24,知其不可知，乃智慧之始；安於不可知，乃自由之成。,https://dls06783.github.io/upshan-posters/364_B1_east_career_jade.png
2027-04-25,一念之差，不是分界，是門檻——跨過去，便是另一個世界。,https://dls06783.github.io/upshan-posters/365_C4_dhyana_hand_terracotta.png
